club_name,player_name,age,position,club_involved_name,fee,transfer_type,transfer_movement,transfer_period,fee_cleaned,year,season
Arsenal FC,Alberto Méndez,24,Attacking Midfield,Unterhaching,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Arsenal FC,Christopher Wreh,24,Centre-Forward,Birmingham,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Arsenal FC,Rémi Garde,33,Defensive Midfield,Retired,-,Transfer,out,Summer,NA,1999,1999/2000
Arsenal FC,Fabián Caballero,21,Centre-Forward,Cerro Porteño,"End of loanJun 30, 1999",Loan,out,Summer,NA,1999,1999/2000
Aston Villa,George Boateng,23,Defensive Midfield,Coventry,€6.20m,Transfer,in,Summer,6.2,1999,1999/2000
Aston Villa,David James,28,Goalkeeper,Liverpool,€2.40m,Transfer,in,Summer,2.4,1999,1999/2000
Aston Villa,Najwan Ghrayib,25,Left-Back,Hapoel Haifa,€1.00m,Transfer,in,Summer,1,1999,1999/2000
Aston Villa,Benny Carbone,27,Second Striker,Sheff Wed,?,Transfer,in,Summer,NA,1999,1999/2000
Aston Villa,John McGrath,19,Left Midfield,Aston Villa U18,-,Transfer,in,Summer,NA,1999,1999/2000
Aston Villa,Stan Collymore,28,Centre-Forward,Fulham,"End of loanOct 15, 1999",Loan,in,Summer,NA,1999,1999/2000
Aston Villa,Neil Tarrant,20,Centre-Forward,Ayr United,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
Aston Villa,Darren Byfield,22,Centre-Forward,Northampton,"End of loanSep 1, 1999",Loan,in,Summer,NA,1999,1999/2000
Aston Villa,Darren Byfield,23,Centre-Forward,Blackpool,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
Aston Villa,Riccardo Scimeca,24,Centre-Back,Nottm Forest,€4.50m,Transfer,out,Summer,4.5,1999,1999/2000
Aston Villa,Michael Oakes,25,Goalkeeper,Wolves,€750Th.,Transfer,out,Summer,0.75,1999,1999/2000
Aston Villa,Mark Bosnich,27,Goalkeeper,Man Utd,free transfer,Transfer,out,Summer,0,1999,1999/2000
Aston Villa,Adam Rachel,22,Goalkeeper,Blackpool,free transfer,Transfer,out,Summer,0,1999,1999/2000
Aston Villa,Reuben Hazell,20,Centre-Back,Tranmere Rovers,free transfer,Transfer,out,Summer,0,1999,1999/2000
Aston Villa,Darren Byfield,23,Centre-Forward,Cambridge Utd.,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Aston Villa,Darren Byfield,22,Centre-Forward,Northampton,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Aston Villa,Lee Collins,21,Left-Back,Stoke City,?,Transfer,out,Summer,NA,1999,1999/2000
Aston Villa,Simon Grayson,29,Right-Back,Blackburn,?,Transfer,out,Summer,NA,1999,1999/2000
Aston Villa,David Hughes,21,Left-Back,Shrewsbury,?,Transfer,out,Summer,NA,1999,1999/2000
Aston Villa,Stan Collymore,28,Centre-Forward,Fulham,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Leeds United,Darren Huckerby,23,Right Winger,Coventry,€7.60m,Transfer,in,Summer,7.6,1999,1999/2000
Leeds United,Michael Bridges,20,Centre-Forward,Sunderland,€7.50m,Transfer,in,Summer,7.5,1999,1999/2000
Leeds United,Michael Duberry,23,Centre-Back,Chelsea,€6.75m,Transfer,in,Summer,6.75,1999,1999/2000
Leeds United,Danny Mills,22,Right-Back,Charlton,€6.00m,Transfer,in,Summer,6,1999,1999/2000
Leeds United,Eirik Bakke,21,Central Midfield,Sogndal IL,€2.60m,Transfer,in,Summer,2.6,1999,1999/2000
Leeds United,Danny Hay,24,Centre-Back,Perth Glory,€280Th.,Transfer,in,Summer,0.28,1999,1999/2000
Leeds United,Dejan Milosevic,21,Goalkeeper,Perth Glory,€175Th.,Transfer,in,Summer,0.175,1999,1999/2000
Leeds United,Lee Matthews,21,Central Midfield,Gillingham FC,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
Leeds United,Jimmy Floyd Hasselbaink,27,Centre-Forward,Atlético Madrid,€16.70m,Transfer,out,Summer,16.7,1999,1999/2000
Leeds United,David Wetherall,28,Centre-Back,Bradford,€2.10m,Transfer,out,Summer,2.1,1999,1999/2000
Leeds United,Danny Granville,24,Left-Back,Man City,€1.40m,Transfer,out,Summer,1.4,1999,1999/2000
Leeds United,Clyde Wijnhard,25,Centre-Forward,Huddersfield,€1.05m,Transfer,out,Summer,1.05,1999,1999/2000
Leeds United,Lee Sharpe,28,Left Midfield,Bradford,€300Th.,Transfer,out,Summer,0.3,1999,1999/2000
Leeds United,Paul Shepherd,21,Centre-Forward,Ayr United,free transfer,Transfer,out,Summer,0,1999,1999/2000
Leeds United,Derek Lilley,25,Centre-Forward,Oxford United,free transfer,Transfer,out,Summer,0,1999,1999/2000
Leeds United,Paul Donnelly,19,Right-Back,St. Pat's,free transfer,Transfer,out,Summer,0,1999,1999/2000
Leeds United,Nuno Santos,26,Goalkeeper,Benfica,?,Transfer,out,Summer,NA,1999,1999/2000
Leeds United,Gunnar Halle,33,Right-Back,Bradford,?,Transfer,out,Summer,NA,1999,1999/2000
Leeds United,Willem Korsten,24,Left Winger,Vitesse,"End of loanJun 30, 1999",Loan,out,Summer,NA,1999,1999/2000
West Ham United,Paulo Wanchope,22,Centre-Forward,Derby,€5.35m,Transfer,in,Summer,5.35,1999,1999/2000
West Ham United,Jermain Defoe,16,Centre-Forward,Charlton U18,€1.73m,Transfer,in,Summer,1.73,1999,1999/2000
West Ham United,Igor Stimac,31,Centre-Back,Derby,€700Th.,Transfer,in,Summer,0.7,1999,1999/2000
West Ham United,Stuart Pearce,37,Left-Back,Newcastle,free transfer,Transfer,in,Summer,0,1999,1999/2000
West Ham United,Rob Jones,27,Right-Back,Liverpool,free transfer,Transfer,in,Summer,0,1999,1999/2000
West Ham United,Gary Charles,29,Right-Back,Benfica,?,Transfer,in,Summer,NA,1999,1999/2000
West Ham United,Ömer Riza,19,Second Striker,Arsenal,?,Transfer,in,Summer,NA,1999,1999/2000
West Ham United,Romarin Billong,29,Left-Back,Saint-Étienne,?,Transfer,in,Summer,NA,1999,1999/2000
West Ham United,Shaun Byrne,18,Left-Back,West Ham U18,-,Transfer,in,Summer,NA,1999,1999/2000
West Ham United,Stevland Angus,18,Centre-Back,West Ham U18,-,Transfer,in,Summer,NA,1999,1999/2000
West Ham United,Bertie Brayley,17,Centre-Forward,West Ham U18,-,Transfer,in,Summer,NA,1999,1999/2000
West Ham United,Richard García,17,Second Striker,West Ham U18,-,Transfer,in,Summer,NA,1999,1999/2000
West Ham United,Terrell Forbes,17,Centre-Back,West Ham U18,-,Transfer,in,Summer,NA,1999,1999/2000
West Ham United,Michael Carrick,17,Defensive Midfield,West Ham U18,-,Transfer,in,Summer,NA,1999,1999/2000
West Ham United,Gary Alexander,20,Centre-Forward,Exeter City,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
West Ham United,Samassi Abou,27,Centre-Forward,Kilmarnock FC,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
West Ham United,Ian Wright,35,Centre-Forward,Nottm Forest,"End of loanOct 26, 1999",Loan,in,Summer,NA,1999,1999/2000
West Ham United,Grant McCann,19,Central Midfield,Livingston FC,"End of loanSep 1, 1999",Loan,in,Summer,NA,1999,1999/2000
West Ham United,Alex O'Reilly,19,Goalkeeper,Northampton,"End of loanAug 19, 1999",Loan,in,Summer,NA,1999,1999/2000
West Ham United,Alex O'Reilly,20,Goalkeeper,Northampton,"End of loanMay 8, 2000",Loan,in,Summer,NA,1999,1999/2000
West Ham United,Paul Kitson,29,Centre-Forward,Charlton,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
West Ham United,Eyal Berkovic,27,Attacking Midfield,Celtic,€8.80m,Transfer,out,Summer,8.8,1999,1999/2000
West Ham United,Stan Lazaridis,26,Left Midfield,Birmingham,€2.25m,Transfer,out,Summer,2.25,1999,1999/2000
West Ham United,Lee Hodges,21,Left Midfield,Scunthorpe Utd.,€146Th.,Transfer,out,Summer,0.146,1999,1999/2000
West Ham United,Ian Wright,35,Centre-Forward,Celtic,free transfer,Transfer,out,Summer,0,1999,1999/2000
West Ham United,Joe Keith,20,Defensive Midfield,Colchester Utd.,free transfer,Transfer,out,Summer,0,1999,1999/2000
West Ham United,Lee Boylan,20,Centre-Forward,Trelleborg,free transfer,Transfer,out,Summer,0,1999,1999/2000
West Ham United,Scott Mean,25,midfield,Bournemouth,free transfer,Transfer,out,Summer,0,1999,1999/2000
West Ham United,Grant McCann,19,Central Midfield,Livingston FC,loan transfer,Loan,out,Summer,NA,1999,1999/2000
West Ham United,Alex O'Reilly,20,Goalkeeper,Northampton,loan transfer,Loan,out,Summer,NA,1999,1999/2000
West Ham United,Alex O'Reilly,19,Goalkeeper,Northampton,loan transfer,Loan,out,Summer,NA,1999,1999/2000
West Ham United,Terrell Forbes,18,Centre-Back,Bournemouth,loan transfer,Loan,out,Summer,NA,1999,1999/2000
West Ham United,Samassi Abou,26,Centre-Forward,Walsall,loan transfer,Loan,out,Summer,NA,1999,1999/2000
West Ham United,Ian Wright,35,Centre-Forward,Nottm Forest,loan transfer,Loan,out,Summer,NA,1999,1999/2000
West Ham United,Stephen Bywater,18,Goalkeeper,Wycombe,loan transfer,Loan,out,Summer,NA,1999,1999/2000
West Ham United,Gary Alexander,19,Centre-Forward,Exeter City,loan transfer,Loan,out,Summer,NA,1999,1999/2000
West Ham United,Emmanuel Omoyinmi,21,Centre-Forward,Gillingham FC,loan transfer,Loan,out,Summer,NA,1999,1999/2000
West Ham United,Julian Dicks,30,Left-Back,Career break,-,Transfer,out,Summer,NA,1999,1999/2000
West Ham United,Rob Jones,27,Right-Back,Retired,-,Transfer,out,Summer,NA,1999,1999/2000
Sunderland AFC,Stefan Schwarz,30,Central Midfield,Valencia,€6.00m,Transfer,in,Summer,6,1999,1999/2000
Sunderland AFC,Carsten Fredgaard,23,Left-Back,Lyngby BK,€2.20m,Transfer,in,Summer,2.2,1999,1999/2000
Sunderland AFC,John Oster,20,Central Midfield,Everton,€1.00m,Transfer,in,Summer,1,1999,1999/2000
Sunderland AFC,Steve Bould,36,Centre-Back,Arsenal,€800Th.,Transfer,in,Summer,0.8,1999,1999/2000
Sunderland AFC,Éric Roy,31,Defensive Midfield,Marseille,€275Th.,Transfer,in,Summer,0.275,1999,1999/2000
Sunderland AFC,Thomas Helmer,34,Centre-Back,Bayern Munich,free transfer,Transfer,in,Summer,0,1999,1999/2000
Sunderland AFC,Michael Ingham,18,Goalkeeper,Cliftonville,€45Th.,Transfer,in,Summer,0.045,1999,1999/2000
Sunderland AFC,Esteban Lopez,22,Right-Back,Albacete,?,Transfer,in,Summer,NA,1999,1999/2000
Sunderland AFC,Bica,27,attack,Sport Boys,?,Transfer,in,Summer,NA,1999,1999/2000
Sunderland AFC,Michael Reddy,19,Centre-Forward,Kilkenny City,?,Transfer,in,Summer,NA,1999,1999/2000
Sunderland AFC,Sam Aiston,22,midfield,Stoke City,"End of loanOct 5, 1999",Loan,in,Summer,NA,1999,1999/2000
Sunderland AFC,Gerry Harrison,28,midfield,Burnley,"End of loanMay 8, 2000",Loan,in,Summer,NA,1999,1999/2000
Sunderland AFC,Kim Heiselberg,21,Centre-Back,Esbjerg fB,"End of loanJun 30, 1999",Loan,in,Summer,NA,1999,1999/2000
Sunderland AFC,Neil Wainwright,22,Left Winger,Darlington,"End of loanMay 27, 2000",Loan,in,Summer,NA,1999,1999/2000
Sunderland AFC,Paul Beavers,20,attack,Oldham Athletic,"End of loanJun 1, 1999",Loan,in,Summer,NA,1999,1999/2000
Sunderland AFC,Allan Johnston,26,Right Midfield,Bolton,"End of loanMay 18, 2000",Loan,in,Summer,NA,1999,1999/2000
Sunderland AFC,Michael Bridges,20,Centre-Forward,Leeds,€7.50m,Transfer,out,Summer,7.5,1999,1999/2000
Sunderland AFC,Lee Clark,26,Right Winger,Fulham,€4.50m,Transfer,out,Summer,4.5,1999,1999/2000
Sunderland AFC,Paul Beavers,20,attack,Oldham Athletic,free transfer,Transfer,out,Summer,0,1999,1999/2000
Sunderland AFC,Andy Melville,30,Centre-Back,Fulham,free transfer,Transfer,out,Summer,0,1999,1999/2000
Sunderland AFC,John Mullin,23,Right Winger,Burnley,free transfer,Transfer,out,Summer,0,1999,1999/2000
Sunderland AFC,Jody Craddock,24,Centre-Back,Sheff Utd,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Sunderland AFC,Paul Thirlwell,20,Defensive Midfield,Swindon Town,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Sunderland AFC,Sam Aiston,22,midfield,Stoke City,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Sunderland AFC,Thomas Helmer,34,Centre-Back,Hertha BSC,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Sunderland AFC,Michael Ingham,19,Goalkeeper,Carlisle United,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Sunderland AFC,Martin Smith,24,Centre-Forward,Sheff Utd,?,Transfer,out,Summer,NA,1999,1999/2000
Sunderland AFC,Bica,27,attack,Walsall,?,Transfer,out,Summer,NA,1999,1999/2000
Sunderland AFC,Gerry Harrison,27,midfield,Hull City,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Sunderland AFC,Allan Johnston,25,Right Midfield,Birmingham,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Sunderland AFC,Kim Heiselberg,21,Centre-Back,Without Club,-,Transfer,out,Summer,NA,1999,1999/2000
Southampton FC,Jo Tessem,27,Central Midfield,Molde,€900Th.,Transfer,in,Summer,0.9,1999,1999/2000
Southampton FC,Imants Bleidelis,23,Right Midfield,Skonto,€875Th.,Transfer,in,Summer,0.875,1999,1999/2000
Southampton FC,Luís Boa Morte,21,Left Midfield,Arsenal,€700Th.,Transfer,in,Summer,0.7,1999,1999/2000
Southampton FC,Tahar El Khalej,31,Centre-Back,Benfica,€500Th.,Transfer,in,Summer,0.5,1999,1999/2000
Southampton FC,Trond Soltvedt,32,Attacking Midfield,Coventry,€450Th.,Transfer,in,Summer,0.45,1999,1999/2000
Southampton FC,Dean Richards,25,Centre-Back,Wolves,free transfer,Transfer,in,Summer,0,1999,1999/2000
Southampton FC,Kevin Davies,22,Centre-Forward,Blackburn,?,Transfer,in,Summer,NA,1999,1999/2000
Southampton FC,Richard Dryden,30,Centre-Back,Stoke City,?,Transfer,in,Summer,NA,1999,1999/2000
Southampton FC,Kevin Gibbens,19,midfield,Stockport,?,Transfer,in,Summer,NA,1999,1999/2000
Southampton FC,Dani Rodrigues,19,Left Winger,Farense,?,Transfer,in,Summer,NA,1999,1999/2000
Southampton FC,Andy Williams,21,defence,Swindon Town,"End of loanSep 1, 1999",Loan,in,Summer,NA,1999,1999/2000
Southampton FC,Phil Warner,21,Right-Back,Brentford,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
Southampton FC,Garry Monk,20,Centre-Back,Stockport,"End of loanOct 1, 1999",Loan,in,Summer,NA,1999,1999/2000
Southampton FC,Patrice Kobenan Tano,16,attack,KSK Beveren,,Transfer,in,Summer,NA,1999,1999/2000
Southampton FC,Scott Marshall,26,Centre-Back,Brentford,€375Th.,Transfer,out,Summer,0.375,1999,1999/2000
Southampton FC,Andy Williams,21,defence,Swindon Town,€80Th.,Transfer,out,Summer,0.08,1999,1999/2000
Southampton FC,Ken Monkou,34,Centre-Back,Huddersfield,free transfer,Transfer,out,Summer,0,1999,1999/2000
Southampton FC,Garry Monk,20,Centre-Back,Stockport,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Southampton FC,Phil Warner,20,Right-Back,Brentford,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Southampton FC,Steve Basham,21,Centre-Forward,Preston,?,Transfer,out,Summer,NA,1999,1999/2000
Southampton FC,Alessandro Atzeni,19,Centre-Forward,Genoa,?,Transfer,out,Summer,NA,1999,1999/2000
Southampton FC,Russell Watkinson,21,midfield,Aldershot,?,Transfer,out,Summer,NA,1999,1999/2000
Southampton FC,Michael Stensgaard,24,Goalkeeper,FC Copenhagen,?,Transfer,out,Summer,NA,1999,1999/2000
Southampton FC,Kevin Gibbens,19,midfield,Stockport,?,Transfer,out,Summer,NA,1999,1999/2000
Southampton FC,Egil Östenstad,27,Centre-Forward,Blackburn,?,Transfer,out,Summer,NA,1999,1999/2000
Southampton FC,John Beresford,33,Left-Back,Birmingham,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Southampton FC,Andy Williams,21,defence,Swindon Town,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Southampton FC,Shayne Bradley,19,attack,Exeter City,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Tottenham Hotspur,Chris Perry,26,Centre-Back,Wimbledon FC,€6.00m,Transfer,in,Summer,6,1999,1999/2000
Tottenham Hotspur,Öyvind Leonhardsen,28,Attacking Midfield,Liverpool,€4.50m,Transfer,in,Summer,4.5,1999,1999/2000
Tottenham Hotspur,Willem Korsten,24,Left Winger,Vitesse,€1.70m,Transfer,in,Summer,1.7,1999,1999/2000
Tottenham Hotspur,Matthew Etherington,17,Left Midfield,Peterborough,€750Th.,Transfer,in,Summer,0.75,1999,1999/2000
Tottenham Hotspur,Yannick Kamanan,17,Centre-Forward,Le Mans UC 72,?,Transfer,in,Summer,NA,1999,1999/2000
Tottenham Hotspur,John Piercy,19,midfield,Tottenham Res.,-,Transfer,in,Summer,NA,1999,1999/2000
Tottenham Hotspur,David Lee,19,midfield,Spurs U18,-,Transfer,in,Summer,NA,1999,1999/2000
Tottenham Hotspur,Peter Crouch,19,Centre-Forward,IFK Hässleholm,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
Tottenham Hotspur,Allan Nielsen,29,Central Midfield,Wolves,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
Tottenham Hotspur,Rory Allen,21,attack,Portsmouth,€1.50m,Transfer,out,Summer,1.5,1999,1999/2000
Tottenham Hotspur,Ian Stonebridge,17,attack,Plymouth,free transfer,Transfer,out,Summer,0,1999,1999/2000
Tottenham Hotspur,Simon Brown,22,Goalkeeper,Colchester Utd.,free transfer,Transfer,out,Summer,0,1999,1999/2000
Tottenham Hotspur,Alan Marriott,20,Goalkeeper,Lincoln City,free transfer,Transfer,out,Summer,0,1999,1999/2000
Tottenham Hotspur,Clive Wilson,37,Left-Back,Cambridge Utd.,free transfer,Transfer,out,Summer,0,1999,1999/2000
Tottenham Hotspur,Andy Sinton,33,Left Midfield,Wolves,free transfer,Transfer,out,Summer,0,1999,1999/2000
Tottenham Hotspur,Roger Nilsen,29,Centre-Back,Grazer AK,?,Transfer,out,Summer,NA,1999,1999/2000
Tottenham Hotspur,Simon Webb,21,Left-Back,Leyton Orient,?,Transfer,out,Summer,NA,1999,1999/2000
Liverpool FC,Dietmar Hamann,25,Defensive Midfield,Newcastle,€12.00m,Transfer,in,Summer,12,1999,1999/2000
Liverpool FC,Vladimir Smicer,26,Attacking Midfield,Lens,€6.80m,Transfer,in,Summer,6.8,1999,1999/2000
Liverpool FC,Sander Westerveld,24,Goalkeeper,Vitesse,€6.00m,Transfer,in,Summer,6,1999,1999/2000
Liverpool FC,Stéphane Henchoz,24,Centre-Back,Blackburn,€5.40m,Transfer,in,Summer,5.4,1999,1999/2000
Liverpool FC,Sami Hyypiä,25,Centre-Back,Willem II,€3.90m,Transfer,in,Summer,3.9,1999,1999/2000
Liverpool FC,Titi Camara,26,Centre-Forward,Marseille,€3.90m,Transfer,in,Summer,3.9,1999,1999/2000
Liverpool FC,Erik Meijer,29,Centre-Forward,Bay. Leverkusen,free transfer,Transfer,in,Summer,0,1999,1999/2000
Liverpool FC,Ian Dunbavin,19,Goalkeeper,Liverpool U18,-,Transfer,in,Summer,NA,1999,1999/2000
Liverpool FC,Leyton Maxwell,19,Central Midfield,Liverpool Res.,-,Transfer,in,Summer,NA,1999,1999/2000
Liverpool FC,Tony Warner,25,Goalkeeper,Aberdeen FC,"End of loanJun 30, 1999",Loan,in,Summer,NA,1999,1999/2000
Liverpool FC,Stig Inge Björnebye,30,Left-Back,Bröndby IF,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
Liverpool FC,Jon Newby,21,Centre-Forward,Crewe Alexandra,"End of loanMay 8, 2000",Loan,in,Summer,NA,1999,1999/2000
Liverpool FC,Jörgen Nielsen,28,Goalkeeper,Wolves,"End of loanJun 30, 1999",Loan,in,Summer,NA,1999,1999/2000
Liverpool FC,Öyvind Leonhardsen,28,Attacking Midfield,Spurs,€4.50m,Transfer,out,Summer,4.5,1999,1999/2000
Liverpool FC,David James,28,Goalkeeper,Aston Villa,€2.40m,Transfer,out,Summer,2.4,1999,1999/2000
Liverpool FC,Sean Dundee,26,Centre-Forward,VfB Stuttgart,€1.50m,Transfer,out,Summer,1.5,1999,1999/2000
Liverpool FC,Paul Ince,31,Defensive Midfield,Middlesbrough,€1.50m,Transfer,out,Summer,1.5,1999,1999/2000
Liverpool FC,Bjørn Tore Kvarme,27,Centre-Back,Saint-Étienne,€1.40m,Transfer,out,Summer,1.4,1999,1999/2000
Liverpool FC,Karl-Heinz Riedle,34,Centre-Forward,Fulham,€275Th.,Transfer,out,Summer,0.275,1999,1999/2000
Liverpool FC,Tony Warner,25,Goalkeeper,Millwall,free transfer,Transfer,out,Summer,0,1999,1999/2000
Liverpool FC,Jamie Cassidy,21,midfield,Cambridge Utd.,free transfer,Transfer,out,Summer,0,1999,1999/2000
Liverpool FC,Rob Jones,27,Right-Back,West Ham,free transfer,Transfer,out,Summer,0,1999,1999/2000
Liverpool FC,Steve McManaman,27,Right Midfield,Real Madrid,free transfer,Transfer,out,Summer,0,1999,1999/2000
Liverpool FC,Jean-Michel Ferri,30,Defensive Midfield,FC Sochaux,?,Transfer,out,Summer,NA,1999,1999/2000
Liverpool FC,Haukur Ingi Gudnason,21,Centre-Forward,KR Reykjavík,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Everton FC,Kevin Campbell,29,Centre-Forward,Trabzonspor,€4.50m,Transfer,in,Summer,4.5,1999,1999/2000
Everton FC,Abel Xavier,26,Right-Back,PSV Eindhoven,€2.10m,Transfer,in,Summer,2.1,1999,1999/2000
Everton FC,Mark Pembridge,28,Left Midfield,Benfica,€1.00m,Transfer,in,Summer,1,1999,1999/2000
Everton FC,Tommy Johnson,28,Centre-Forward,Celtic,loan transfer,Loan,in,Summer,NA,1999,1999/2000
Everton FC,Richard Gough,37,Centre-Back,San Jose,?,Transfer,in,Summer,NA,1999,1999/2000
Everton FC,Gary Dempsey,18,Central Midfield,Everton U18,-,Transfer,in,Summer,NA,1999,1999/2000
Everton FC,Thomas Myhre,26,Goalkeeper,Birmingham,"End of loanMay 1, 2000",Loan,in,Summer,NA,1999,1999/2000
Everton FC,Olivier Dacourt,24,Defensive Midfield,Lens,€6.00m,Transfer,out,Summer,6,1999,1999/2000
Everton FC,Ibrahima Bakayoko,22,Centre-Forward,Marseille,€6.00m,Transfer,out,Summer,6,1999,1999/2000
Everton FC,Marco Materazzi,25,Centre-Back,Perugia,€4.13m,Transfer,out,Summer,4.13,1999,1999/2000
Everton FC,Craig Short,31,Centre-Back,Blackburn,€2.55m,Transfer,out,Summer,2.55,1999,1999/2000
Everton FC,John Oster,20,Central Midfield,Sunderland,€1.00m,Transfer,out,Summer,1,1999,1999/2000
Everton FC,Terry Phelan,32,Left-Back,Crystal Palace,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Everton FC,Tony Grant,24,Defensive Midfield,Tranmere Rovers,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Everton FC,Michael Branch,21,Centre-Forward,Birmingham,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Everton FC,Kevin Campbell,29,Centre-Forward,Trabzonspor,"End of loanJun 30, 1999",Loan,out,Summer,NA,1999,1999/2000
Derby County,Seth Johnson,20,Central Midfield,Crewe Alexandra,€4.50m,Transfer,in,Summer,4.5,1999,1999/2000
Derby County,Lee Morris,19,Centre-Forward,Sheff Utd,€4.20m,Transfer,in,Summer,4.2,1999,1999/2000
Derby County,Andy Oakes,22,Goalkeeper,Hull City,€500Th.,Transfer,in,Summer,0.5,1999,1999/2000
Derby County,Avi Nimni,27,Attacking Midfield,M. Tel Aviv,loan transfer,Loan,in,Summer,NA,1999,1999/2000
Derby County,Chris Riggott,18,Centre-Back,Derby U18,-,Transfer,in,Summer,NA,1999,1999/2000
Derby County,Ian Evatt,17,Centre-Back,Derby U18,-,Transfer,in,Summer,NA,1999,1999/2000
Derby County,Andy Oakes,22,Goalkeeper,Port Vale,"End of loanSep 10, 1999",Loan,in,Summer,NA,1999,1999/2000
Derby County,Richard Knight,20,Goalkeeper,Birmingham,"End of loanSep 22, 1999",Loan,in,Summer,NA,1999,1999/2000
Derby County,Richard Knight,20,Goalkeeper,Oxford United,"End of loanMay 8, 2000",Loan,in,Summer,NA,1999,1999/2000
Derby County,Paulo Wanchope,22,Centre-Forward,West Ham,€5.35m,Transfer,out,Summer,5.35,1999,1999/2000
Derby County,Igor Stimac,31,Centre-Back,West Ham,€700Th.,Transfer,out,Summer,0.7,1999,1999/2000
Derby County,Andy Oakes,22,Goalkeeper,Port Vale,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Derby County,Richard Knight,20,Goalkeeper,Hull City,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Derby County,Richard Knight,20,Goalkeeper,Birmingham,loan transfer,Loan,out,Summer,NA,1999,1999/2000
Chelsea FC,Émerson Thome,27,Centre-Back,Sheff Wed,€4.00m,Transfer,in,Winter,4,1999,1999/2000
Chelsea FC,George Weah,33,Centre-Forward,Milan,loan transfer,Loan,in,Winter,NA,1999,1999/2000
Chelsea FC,John Terry,19,Centre-Back,Chelsea U18,-,Transfer,in,Winter,NA,1999,1999/2000
Chelsea FC,Paul Hughes,23,Central Midfield,Crewe Alexandra,"End of loanJan 23, 2000",Loan,in,Winter,NA,1999,1999/2000
Chelsea FC,Neil Clement,21,Centre-Back,Brentford,"End of loanDec 31, 1999",Loan,in,Winter,NA,1999,1999/2000
Chelsea FC,Rhys Evans,18,Goalkeeper,Bristol Rovers,"End of loanMar 26, 2000",Loan,in,Winter,NA,1999,1999/2000
Chelsea FC,Mark Nicholls,22,Centre-Forward,Reading,"End of loanFeb 10, 2000",Loan,in,Winter,NA,1999,1999/2000
Chelsea FC,Bjarne Goldbaek,31,Central Midfield,Fulham,€975Th.,Transfer,out,Winter,0.975,1999,1999/2000
Chelsea FC,Neil Clement,21,Centre-Back,West Brom,€150Th.,Transfer,out,Winter,0.15,1999,1999/2000
Chelsea FC,Paul Hughes,23,Central Midfield,Southampton,free transfer,Transfer,out,Winter,0,1999,1999/2000
Chelsea FC,Paul Hughes,23,Central Midfield,Crewe Alexandra,loan transfer,Loan,out,Winter,NA,1999,1999/2000
Chelsea FC,Neil Clement,21,Centre-Back,Brentford,loan transfer,Loan,out,Winter,NA,1999,1999/2000
Chelsea FC,Mikael Forssell,18,Centre-Forward,Crystal Palace,loan transfer,Loan,out,Winter,NA,1999,1999/2000
Chelsea FC,Rhys Evans,18,Goalkeeper,Bristol Rovers,loan transfer,Loan,out,Winter,NA,1999,1999/2000
Chelsea FC,John Terry,19,Centre-Back,Nottm Forest,loan transfer,Loan,out,Winter,NA,1999,1999/2000
Chelsea FC,Mark Nicholls,22,Centre-Forward,Reading,loan transfer,Loan,out,Winter,NA,1999,1999/2000
Chelsea FC,Mark Nicholls,22,Centre-Forward,Grimsby Town,loan transfer,Loan,out,Winter,NA,1999,1999/2000
Sheffield Wednesday,Barry Richardson,30,Goalkeeper,Lincoln City,loan transfer,Loan,in,Winter,NA,1999,1999/2000
