club_name,player_name,age,position,club_involved_name,fee,transfer_type,transfer_movement,transfer_period,fee_cleaned,year,season
Tottenham Hotspur,Andy Turner,19,midfield,Doncaster,"End of loanNov 1, 1994",Loan,in,Winter,NA,1994,1994/1995
Tottenham Hotspur,Gudni Bergsson,29,Centre-Back,Bolton,€95Th.,Transfer,out,Winter,0.095,1994,1994/1995
Tottenham Hotspur,Ilie Dumitrescu,25,Left Winger,Sevilla FC,loan transfer,Loan,out,Winter,NA,1994,1994/1995
Tottenham Hotspur,Kevin Scott,28,Centre-Back,Port Vale,loan transfer,Loan,out,Winter,NA,1994,1994/1995
Liverpool FC,Mark Kennedy,18,Left-Back,Millwall,€2.05m,Transfer,in,Winter,2.05,1994,1994/1995
Liverpool FC,Alec Chamberlain,30,Goalkeeper,Sunderland,loan transfer,Loan,in,Winter,NA,1994,1994/1995
Liverpool FC,Mark Prudhoe,31,Goalkeeper,Stoke City,loan transfer,Loan,in,Winter,NA,1994,1994/1995
Liverpool FC,Dominic Matteo,20,Left-Back,Sunderland,"End of loanMar 27, 1995",Loan,in,Winter,NA,1994,1994/1995
Liverpool FC,Steve Harkness,23,Left-Back,Southend United,"End of loanMar 31, 1995",Loan,in,Winter,NA,1994,1994/1995
Liverpool FC,Paul Stewart,30,Defensive Midfield,Wolves,"End of loanFeb 7, 1995",Loan,in,Winter,NA,1994,1994/1995
Liverpool FC,Mark Walters,30,Left Midfield,Wolves,"End of loanDec 1, 1994",Loan,in,Winter,NA,1994,1994/1995
Liverpool FC,Stig Inge Björnebye,24,Left-Back,Rosenborg,"End of loanDec 1, 1994",Loan,in,Winter,NA,1994,1994/1995
Liverpool FC,Steve Nicol,33,Right-Back,Notts County,free transfer,Transfer,out,Winter,0,1994,1994/1995
Liverpool FC,Dominic Matteo,20,Left-Back,Sunderland,loan transfer,Loan,out,Winter,NA,1994,1994/1995
Liverpool FC,Steve Harkness,23,Left-Back,Southend United,loan transfer,Loan,out,Winter,NA,1994,1994/1995
Liverpool FC,Paul Stewart,30,Defensive Midfield,Burnley,loan transfer,Loan,out,Winter,NA,1994,1994/1995
Liverpool FC,Alec Chamberlain,30,Goalkeeper,Sunderland,"End of loanApr 28, 1995",Loan,out,Winter,NA,1994,1994/1995
Liverpool FC,Mark Prudhoe,31,Goalkeeper,Stoke City,"End of loanJan 3, 1995",Loan,out,Winter,NA,1994,1994/1995
Everton FC,Duncan Ferguson,23,Centre-Forward,Rangers,€6.10m,Transfer,in,Winter,6.1,1994,1994/1995
Everton FC,Earl Barrett,27,Right-Back,Aston Villa,€2.50m,Transfer,in,Winter,2.5,1994,1994/1995
Everton FC,Neil Moore,22,defence,Blackpool,"End of loanJan 9, 1995",Loan,in,Winter,NA,1994,1994/1995
Everton FC,Ian Snodin,31,Right-Back,Sunderland,"End of loanDec 13, 1994",Loan,in,Winter,NA,1994,1994/1995
Everton FC,David Burrows,26,Left-Back,Coventry,€1.65m,Transfer,out,Winter,1.65,1994,1994/1995
Everton FC,Brett Angell,26,Centre-Forward,Sunderland,€600Th.,Transfer,out,Winter,0.6,1994,1994/1995
Everton FC,Ian Snodin,31,Right-Back,Oldham Athletic,free transfer,Transfer,out,Winter,0,1994,1994/1995
Everton FC,Neil Moore,22,defence,Oldham Athletic,loan transfer,Loan,out,Winter,NA,1994,1994/1995
Everton FC,Gary Rowett,20,Right-Back,Blackpool,loan transfer,Loan,out,Winter,NA,1994,1994/1995
Everton FC,Jason Kearton,25,Goalkeeper,Notts County,loan transfer,Loan,out,Winter,NA,1994,1994/1995
Everton FC,Ian Durrant,28,Attacking Midfield,Rangers,"End of loanDec 31, 1994",Loan,out,Winter,NA,1994,1994/1995
