club_name,player_name,age,position,club_involved_name,fee,transfer_type,transfer_movement,transfer_period,fee_cleaned,year,season
Fulham FC,TJ Moncur,19,Centre-Back,Fulham U18,-,Transfer,in,Summer,NA,2007,2007/2008
Fulham FC,Steven Davis,23,Central Midfield,Rangers,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Wayne Brown,19,Attacking Midfield,Brentford,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Nathan Ashton,21,Left-Back,Crystal Palace,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Gabriel Zakuani,22,Centre-Back,Stoke City,"End of loanMay 31, 2008",Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Lee Cook,25,Left Winger,Charlton,"End of loanMay 31, 2008",Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Michael Timlin,23,Central Midfield,Swindon Town,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Ian Pearce,33,Centre-Back,Southampton,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Collins John,22,Centre-Forward,Watford,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Tony Warner,33,Goalkeeper,Norwich,"End of loanJun 30, 2007",Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Papa Bouba Diop,29,Defensive Midfield,Portsmouth,€5.00m,Transfer,out,Summer,5,2007,2007/2008
Fulham FC,Zat Knight,27,Centre-Back,Aston Villa,€4.70m,Transfer,out,Summer,4.7,2007,2007/2008
Fulham FC,Franck Queudrue,28,Left-Back,Birmingham,€3.75m,Transfer,out,Summer,3.75,2007,2007/2008
Fulham FC,Heidar Helguson,29,Centre-Forward,Bolton,€2.85m,Transfer,out,Summer,2.85,2007,2007/2008
Fulham FC,Liam Rosenior,23,Right-Back,Reading,€1.90m,Transfer,out,Summer,1.9,2007,2007/2008
Fulham FC,Michael Brown,30,Central Midfield,Wigan,€1.30m,Transfer,out,Summer,1.3,2007,2007/2008
Fulham FC,Tomasz Radzinski,33,Centre-Forward,Skoda Xanthi,free transfer,Transfer,out,Summer,0,2007,2007/2008
Fulham FC,Mark Crossley,38,Goalkeeper,Oldham Athletic,free transfer,Transfer,out,Summer,0,2007,2007/2008
Fulham FC,Ahmad Elrich,26,Right Midfield,Wellington P.,free transfer,Transfer,out,Summer,0,2007,2007/2008
Fulham FC,Björn Runström,23,Centre-Forward,1.FC K'lautern,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Fulham FC,Collins John,21,Centre-Forward,Leicester,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Fulham FC,Matty Collins,25,midfield,Swansea,?,Transfer,out,Summer,NA,2007,2007/2008
Fulham FC,Claus Jensen,30,Attacking Midfield,Retired,-,Transfer,out,Summer,NA,2007,2007/2008
Fulham FC,Mark Pembridge,36,Left Midfield,Retired,-,Transfer,out,Summer,NA,2007,2007/2008
Fulham FC,Wayne Routledge,22,Left Winger,Spurs,"End of loanJun 19, 2007",Loan,out,Summer,NA,2007,2007/2008
Fulham FC,Paul Stalteri,30,Right-Back,Spurs,"End of loanMay 1, 2008",Loan,out,Summer,NA,2007,2007/2008
Fulham FC,Jan Lastuvka,24,Goalkeeper,Shakhtar D.,"End of loanJun 30, 2007",Loan,out,Summer,NA,2007,2007/2008
Wigan Athletic,Jason Koumas,27,Attacking Midfield,West Brom,€6.90m,Transfer,in,Summer,6.9,2007,2007/2008
Wigan Athletic,Michael Brown,30,Central Midfield,Fulham,€1.30m,Transfer,in,Summer,1.3,2007,2007/2008
Wigan Athletic,Andreas Granqvist,22,Centre-Back,Helsingborg,€1.00m,Transfer,in,Summer,1,2007,2007/2008
Wigan Athletic,Rachid Bouaouzan,23,Left Midfield,Sparta R.,€450Th.,Transfer,in,Summer,0.45,2007,2007/2008
Wigan Athletic,Titus Bramble,25,Centre-Back,Newcastle,free transfer,Transfer,in,Summer,0,2007,2007/2008
Wigan Athletic,Salomon Olembé,26,Left Midfield,Marseille,free transfer,Transfer,in,Summer,0,2007,2007/2008
Wigan Athletic,Mario Melchiot,30,Right-Back,Stade Rennais,free transfer,Transfer,in,Summer,0,2007,2007/2008
Wigan Athletic,Antoine Sibierski,32,Attacking Midfield,Newcastle,free transfer,Transfer,in,Summer,0,2007,2007/2008
Wigan Athletic,Marcus Bent,29,Centre-Forward,Charlton,loan transfer,Loan,in,Summer,NA,2007,2007/2008
Wigan Athletic,Russell Saunders,18,Goalkeeper,Wigan U18,-,Transfer,in,Summer,NA,2007,2007/2008
Wigan Athletic,Peter Moore,18,Centre-Back,Wigan U18,-,Transfer,in,Summer,NA,2007,2007/2008
Wigan Athletic,Lewis Montrose,18,Central Midfield,Wigan U18,-,Transfer,in,Summer,NA,2007,2007/2008
Wigan Athletic,Henri Camara,30,Centre-Forward,West Ham,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Wigan Athletic,Russell Saunders,18,Goalkeeper,Altrincham,"End of loanOct 1, 2007",Loan,in,Summer,NA,2007,2007/2008
Wigan Athletic,David Cotterill,20,Right Winger,Sheff Utd,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Wigan Athletic,Carlo Nash,34,Goalkeeper,Stoke City,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Wigan Athletic,Lewis Montrose,19,Central Midfield,Rochdale,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Wigan Athletic,Andy Webster,26,Centre-Back,Rangers,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Wigan Athletic,Leighton Baines,22,Left-Back,Everton,€7.50m,Transfer,out,Summer,7.5,2007,2007/2008
Wigan Athletic,Lee McCulloch,29,Centre-Back,Rangers,€3.33m,Transfer,out,Summer,3.33,2007,2007/2008
Wigan Athletic,Caleb Folan,24,Centre-Forward,Hull City,€1.50m,Transfer,out,Summer,1.5,2007,2007/2008
Wigan Athletic,Andreas Johansson,28,Central Midfield,Aalborg BK,free transfer,Transfer,out,Summer,0,2007,2007/2008
Wigan Athletic,Matt Jackson,35,Right-Back,Watford,free transfer,Transfer,out,Summer,0,2007,2007/2008
Wigan Athletic,David Unsworth,33,Left-Back,Burnley,free transfer,Transfer,out,Summer,0,2007,2007/2008
Wigan Athletic,Arjan de Zeeuw,37,Centre-Back,Coventry,free transfer,Transfer,out,Summer,0,2007,2007/2008
Wigan Athletic,Russell Saunders,18,Goalkeeper,Altrincham,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Wigan Athletic,Henri Camara,30,Centre-Forward,West Ham,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Wigan Athletic,John Filan,37,Goalkeeper,Retired,-,Transfer,out,Summer,NA,2007,2007/2008
Wigan Athletic,Marcus Bent,29,Centre-Forward,Charlton,"End of loanMay 1, 2008",Loan,out,Summer,NA,2007,2007/2008
Wigan Athletic,Andreas Granqvist,22,Centre-Back,Helsingborg,"End of loanJun 30, 2007",Loan,out,Summer,NA,2007,2007/2008
Wigan Athletic,Erik Hagen,32,Centre-Back,Zenit S-Pb,"End of loanMay 1, 2008",Loan,out,Summer,NA,2007,2007/2008
Derby County,Robert Earnshaw,26,Centre-Forward,Norwich,€5.20m,Transfer,in,Summer,5.2,2007,2007/2008
Derby County,Kenny Miller,27,Centre-Forward,Celtic,€4.50m,Transfer,in,Summer,4.5,2007,2007/2008
Derby County,Claude Davis,28,Centre-Back,Sheff Utd,€4.50m,Transfer,in,Summer,4.5,2007,2007/2008
Derby County,Benny Feilhaber,22,Central Midfield,Hamburger SV,€1.50m,Transfer,in,Summer,1.5,2007,2007/2008
Derby County,Andy Todd,32,Centre-Back,Blackburn,€675Th.,Transfer,in,Summer,0.675,2007,2007/2008
Derby County,Lewis Price,22,Goalkeeper,Ipswich,€350Th.,Transfer,in,Summer,0.35,2007,2007/2008
Derby County,Eddie Lewis,33,Left Midfield,Leeds,€300Th.,Transfer,in,Summer,0.3,2007,2007/2008
Derby County,Andy Griffin,28,Right-Back,Portsmouth,free transfer,Transfer,in,Summer,0,2007,2007/2008
Derby County,Ben Hinchliffe,18,Goalkeeper,Preston,free transfer,Transfer,in,Summer,0,2007,2007/2008
Derby County,Miles Addison,18,Centre-Back,Derby U18,-,Transfer,in,Summer,NA,2007,2007/2008
Derby County,Matthew Richards,17,midfield,Derby U18,-,Transfer,in,Summer,NA,2007,2007/2008
Derby County,Mitchell Hanson,18,Right-Back,Derby U18,-,Transfer,in,Summer,NA,2007,2007/2008
Derby County,Lewin Nyatanga,19,Centre-Back,Barnsley FC,"End of loanMay 5, 2008",Loan,in,Summer,NA,2007,2007/2008
Derby County,Stephen Bywater,26,Goalkeeper,Ipswich,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Derby County,Stephen Pearson,25,Central Midfield,Stoke City,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Derby County,Lee Holmes,21,Left Winger,Walsall,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Derby County,Mohammed Camara,32,Left-Back,Norwich,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Derby County,Mitchell Hanson,19,Right-Back,Port Vale,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Derby County,Gary Teale,29,Right Winger,Plymouth,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Derby County,Lee Camp,22,Goalkeeper,QPR,€450Th.,Transfer,out,Summer,0.45,2007,2007/2008
Derby County,Paul Peschisolido,36,Centre-Forward,Luton,free transfer,Transfer,out,Summer,0,2007,2007/2008
Derby County,James Meredith,19,Left-Back,Sligo Rovers,free transfer,Transfer,out,Summer,0,2007,2007/2008
Derby County,Richard Jackson,27,Right-Back,Luton,free transfer,Transfer,out,Summer,0,2007,2007/2008
Derby County,Morten Bisgaard,33,Central Midfield,Odense BK,free transfer,Transfer,out,Summer,0,2007,2007/2008
Derby County,Paul Boertien,28,Left-Back,Walsall,free transfer,Transfer,out,Summer,0,2007,2007/2008
Derby County,Lee Grant,24,Goalkeeper,Sheff Wed,free transfer,Transfer,out,Summer,0,2007,2007/2008
Derby County,Lewin Nyatanga,18,Centre-Back,Barnsley FC,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Derby County,Michael Johnson,34,Centre-Back,Sheff Wed,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Derby County,Seth Johnson,28,Central Midfield,Retired,-,Transfer,out,Summer,NA,2007,2007/2008
Derby County,Danny Mills,30,Right-Back,Man City,"End of loanMay 1, 2008",Loan,out,Summer,NA,2007,2007/2008
Sunderland AFC,Craig Gordon,24,Goalkeeper,Heart of Midl.,€10.82m,Transfer,in,Summer,10.82,2007,2007/2008
Sunderland AFC,Kenwyne Jones,22,Centre-Forward,Southampton,€9.00m,Transfer,in,Summer,9,2007,2007/2008
Sunderland AFC,Kieran Richardson,22,Left-Back,Man Utd,€8.20m,Transfer,in,Summer,8.2,2007,2007/2008
Sunderland AFC,Michael Chopra,23,Centre-Forward,Cardiff,€7.50m,Transfer,in,Summer,7.5,2007,2007/2008
Sunderland AFC,Greg Halford,22,Centre-Back,Reading,€5.20m,Transfer,in,Summer,5.2,2007,2007/2008
Sunderland AFC,Danny Higginbotham,28,Centre-Back,Stoke City,€3.75m,Transfer,in,Summer,3.75,2007,2007/2008
Sunderland AFC,Paul McShane,21,Centre-Back,West Brom,€3.75m,Transfer,in,Summer,3.75,2007,2007/2008
Sunderland AFC,Dickson Etuhu,25,Defensive Midfield,Norwich,€2.00m,Transfer,in,Summer,2,2007,2007/2008
Sunderland AFC,Russell Anderson,28,Centre-Back,Aberdeen FC,€1.50m,Transfer,in,Summer,1.5,2007,2007/2008
Sunderland AFC,Roy O'Donovan,21,Centre-Forward,Cork City,€500Th.,Transfer,in,Summer,0.5,2007,2007/2008
Sunderland AFC,Andy Cole,35,Centre-Forward,Portsmouth,free transfer,Transfer,in,Summer,0,2007,2007/2008
Sunderland AFC,Ian Harte,29,Left-Back,Levante,free transfer,Transfer,in,Summer,0,2007,2007/2008
Sunderland AFC,Robbie Weir,18,Central Midfield,Larne FC,?,Transfer,in,Summer,NA,2007,2007/2008
Sunderland AFC,Gavin Donoghue,18,Left-Back,Sunderland U18,-,Transfer,in,Summer,NA,2007,2007/2008
Sunderland AFC,Billy Dennehy,20,Left Midfield,Sunderland U18,-,Transfer,in,Summer,NA,2007,2007/2008
Sunderland AFC,Jack Pelter,20,Centre-Back,Without Club,-,Transfer,in,Summer,NA,2007,2007/2008
Sunderland AFC,Graham Kavanagh,33,Central Midfield,Sheff Wed,"End of loanOct 1, 2007",Loan,in,Summer,NA,2007,2007/2008
Sunderland AFC,Stanislav Varga,35,Centre-Back,Burnley,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Sunderland AFC,Andy Cole,36,Centre-Forward,Burnley,"End of loanMay 5, 2008",Loan,in,Summer,NA,2007,2007/2008
Sunderland AFC,Graham Kavanagh,34,Central Midfield,Sheff Wed,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Sunderland AFC,Greg Halford,23,Centre-Back,Charlton,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Sunderland AFC,Russell Anderson,29,Centre-Back,Plymouth,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Sunderland AFC,Tobias Hysén,25,Centre-Forward,IFK Göteborg,€2.50m,Transfer,out,Summer,2.5,2007,2007/2008
Sunderland AFC,Stephen Elliott,23,Centre-Forward,Wolves,€700Th.,Transfer,out,Summer,0.7,2007,2007/2008
Sunderland AFC,Tommy Miller,28,Central Midfield,Ipswich,free transfer,Transfer,out,Summer,0,2007,2007/2008
Sunderland AFC,William Mocquet,24,attack,Pau FC,free transfer,Transfer,out,Summer,0,2007,2007/2008
Sunderland AFC,Kevin Smith,20,Centre-Forward,Aldershot,free transfer,Transfer,out,Summer,0,2007,2007/2008
Sunderland AFC,Clive Clarke,27,Left-Back,Leicester,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Sunderland AFC,Graham Kavanagh,33,Central Midfield,Sheff Wed,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Sunderland AFC,Márton Fülöp,24,Goalkeeper,Leicester,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Sunderland AFC,Stephen Wright,27,Right-Back,Stoke City,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Sunderland AFC,Arnau Riera,25,Left Winger,Falkirk,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Sunderland AFC,Stern John,30,Centre-Forward,Southampton,?,Transfer,out,Summer,NA,2007,2007/2008
Sunderland AFC,Kenny Cunningham,36,Centre-Back,Retired,-,Transfer,out,Summer,NA,2007,2007/2008
Sunderland AFC,Jonny Evans,20,Centre-Back,Man Utd,"End of loanMay 12, 2008",Loan,out,Summer,NA,2007,2007/2008
Birmingham City,Fabrice Muamba,19,Central Midfield,Arsenal,€6.00m,Transfer,in,Summer,6,2007,2007/2008
Birmingham City,Garry O'Connor,24,Centre-Forward,Loko Moscow,€4.00m,Transfer,in,Summer,4,2007,2007/2008
Birmingham City,Franck Queudrue,28,Left-Back,Fulham,€3.75m,Transfer,in,Summer,3.75,2007,2007/2008
Birmingham City,Liam Ridgewell,23,Centre-Back,Aston Villa,€3.00m,Transfer,in,Summer,3,2007,2007/2008
Birmingham City,Olivier Kapo,26,Attacking Midfield,Juventus,€2.30m,Transfer,in,Summer,2.3,2007,2007/2008
Birmingham City,Rafael,26,Centre-Back,LOSC Lille,Loan fee:€500Th.,Loan,in,Summer,0.5,2007,2007/2008
Birmingham City,Daniël de Ridder,23,Left Winger,Ajax,free transfer,Transfer,in,Summer,0,2007,2007/2008
Birmingham City,Richard Kingson,29,Goalkeeper,Ankaraspor,free transfer,Transfer,in,Summer,0,2007,2007/2008
Birmingham City,Stuart Parnaby,24,Right-Back,Middlesbrough,free transfer,Transfer,in,Summer,0,2007,2007/2008
Birmingham City,Johan Djourou,20,Centre-Back,Arsenal,loan transfer,Loan,in,Summer,NA,2007,2007/2008
Birmingham City,Wilson Palacios,22,Defensive Midfield,CD Olimpia,loan transfer,Loan,in,Summer,NA,2007,2007/2008
Birmingham City,Borja Oubiña,25,Defensive Midfield,Celta de Vigo,loan transfer,Loan,in,Summer,NA,2007,2007/2008
Birmingham City,Artur Krysiak,17,Goalkeeper,Birmingham U18,-,Transfer,in,Summer,NA,2007,2007/2008
Birmingham City,Jamie O'Brien,17,Central Midfield,Birmingham U18,-,Transfer,in,Summer,NA,2007,2007/2008
Birmingham City,Sone Aluko,18,Right Winger,Birmingham U18,-,Transfer,in,Summer,NA,2007,2007/2008
Birmingham City,Krystian Pearce,17,Centre-Back,Birmingham U18,-,Transfer,in,Summer,NA,2007,2007/2008
Birmingham City,Adam Legzdins,21,Goalkeeper,Halifax Town,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Birmingham City,Artur Krysiak,18,Goalkeeper,Gretna FC,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Birmingham City,Asa Hall,21,Central Midfield,Shrewsbury,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Birmingham City,Krystian Pearce,18,Centre-Back,Port Vale,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Birmingham City,DJ Campbell,25,Centre-Forward,Leicester,€3.15m,Transfer,out,Summer,3.15,2007,2007/2008
Birmingham City,Rowan Vine,25,Centre-Forward,QPR,€1.50m,Transfer,out,Summer,1.5,2007,2007/2008
Birmingham City,Stephen Clemence,29,Right Midfield,Leicester,€1.50m,Transfer,out,Summer,1.5,2007,2007/2008
Birmingham City,Bruno N'Gotty,36,Centre-Back,Leicester,€100Th.,Transfer,out,Summer,0.1,2007,2007/2008
Birmingham City,Nick Wright,19,Centre-Forward,Halesowen,free transfer,Transfer,out,Summer,0,2007,2007/2008
Birmingham City,Mathew Birley,20,midfield,Bromsgrove,free transfer,Transfer,out,Summer,0,2007,2007/2008
Birmingham City,Paddy Kavanagh,21,Right Midfield,Bray Wanderers,free transfer,Transfer,out,Summer,0,2007,2007/2008
Birmingham City,Julian Gray,27,Centre-Forward,Coventry,free transfer,Transfer,out,Summer,0,2007,2007/2008
Birmingham City,Neil Kilkenny,21,Defensive Midfield,Oldham Athletic,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Birmingham City,Sam Oji,21,Centre-Back,Leyton Orient,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Birmingham City,Adam Legzdins,20,Goalkeeper,Halifax Town,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Birmingham City,Sone Aluko,18,Right Winger,Aberdeen FC,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Birmingham City,Darren Campion,19,Left-Back,Carlisle United,?,Transfer,out,Summer,NA,2007,2007/2008
Birmingham City,Rafael,27,Centre-Back,LOSC Lille,"End of loanMay 1, 2008",Loan,out,Summer,NA,2007,2007/2008
Manchester United,Rodrigo Possebon,18,Central Midfield,Internacional,€3.50m,Transfer,in,Winter,3.5,2007,2007/2008
Manchester United,Rafael,17,Right-Back,Fluminense,€3.00m,Transfer,in,Winter,3,2007,2007/2008
Manchester United,Manucho,24,Centre-Forward,Petro Luanda,€1.00m,Transfer,in,Winter,1,2007,2007/2008
Manchester United,Phil Bardsley,22,Right-Back,Sheff Utd,"End of loanJan 2, 2008",Loan,in,Winter,NA,2007,2007/2008
Manchester United,Lee Martin,20,Attacking Midfield,Plymouth,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Manchester United,David Gray,19,Right-Back,Crewe Alexandra,"End of loanFeb 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Manchester United,Michael Barnes,19,Left Midfield,Chesterfield FC,"End of loanFeb 3, 2008",Loan,in,Winter,NA,2007,2007/2008
Manchester United,Ritchie Jones,21,Central Midfield,Yeovil Town,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Manchester United,Michael Barnes,19,Left Midfield,Shrewsbury,"End of loanApr 29, 2008",Loan,in,Winter,NA,2007,2007/2008
Manchester United,Michael Lea,20,Left-Back,Royal Antwerp,"End of loanDec 31, 2007",Loan,in,Winter,NA,2007,2007/2008
Manchester United,Phil Bardsley,22,Right-Back,Sunderland,€3.00m,Transfer,out,Winter,3,2007,2007/2008
Manchester United,Manucho,24,Centre-Forward,Panathinaikos,Loan fee:€200Th.,Loan,out,Winter,0.2,2007,2007/2008
Manchester United,David Gray,19,Right-Back,Crewe Alexandra,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester United,Michael Barnes,19,Left Midfield,Shrewsbury,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester United,Michael Barnes,19,Left Midfield,Chesterfield FC,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester United,Danny Simpson,21,Right-Back,Ipswich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester United,Lee Martin,20,Attacking Midfield,Sheff Utd,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Manchester United,Jonny Evans,20,Centre-Back,Sunderland,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Chelsea FC,Nicolas Anelka,28,Centre-Forward,Bolton,€18.00m,Transfer,in,Winter,18,2007,2007/2008
Chelsea FC,Branislav Ivanovic,23,Centre-Back,Loko Moscow,€12.00m,Transfer,in,Winter,12,2007,2007/2008
Chelsea FC,Franco Di Santo,18,Centre-Forward,Audax Italiano,€4.50m,Transfer,in,Winter,4.5,2007,2007/2008
Chelsea FC,Scott Sinclair,18,Left Winger,QPR,"End of loanDec 16, 2007",Loan,in,Winter,NA,2007,2007/2008
Chelsea FC,Ben Sahar,18,Centre-Forward,QPR,"End of loanDec 31, 2007",Loan,in,Winter,NA,2007,2007/2008
Chelsea FC,Ryan Bertrand,18,Left-Back,Oldham Athletic,"End of loanDec 31, 2007",Loan,in,Winter,NA,2007,2007/2008
Chelsea FC,Scott Sinclair,19,Left Winger,Charlton,"End of loanMar 26, 2008",Loan,in,Winter,NA,2007,2007/2008
Chelsea FC,Ben Sahar,18,Centre-Forward,Sheff Wed,"End of loanApr 1, 2008",Loan,in,Winter,NA,2007,2007/2008
Chelsea FC,Scott Sinclair,18,Left Winger,QPR,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Chelsea FC,Ryan Bertrand,18,Left-Back,Norwich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Chelsea FC,Ben Sahar,18,Centre-Forward,Sheff Wed,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Chelsea FC,Scott Sinclair,18,Left Winger,Charlton,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Chelsea FC,Scott Sinclair,19,Left Winger,Crystal Palace,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Liverpool FC,Martin Skrtel,23,Centre-Back,Zenit S-Pb,€10.00m,Transfer,in,Winter,10,2007,2007/2008
Liverpool FC,James Smith,22,Right-Back,Stockport,"End of loanNov 10, 2007",Loan,in,Winter,NA,2007,2007/2008
Liverpool FC,Craig Lindfield,19,Right Winger,Notts County,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Liverpool FC,Besian Idrizaj,20,Centre-Forward,Crystal Palace,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Liverpool FC,Craig Lindfield,19,Right Winger,Chester City,"End of loanFeb 18, 2008",Loan,in,Winter,NA,2007,2007/2008
Liverpool FC,Mohamed Sissoko,23,Defensive Midfield,Juventus,€11.00m,Transfer,out,Winter,11,2007,2007/2008
Liverpool FC,James Smith,22,Right-Back,Stockport,free transfer,Transfer,out,Winter,0,2007,2007/2008
Liverpool FC,Robbie Threlfall,18,Left-Back,Hereford Utd.,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Liverpool FC,Craig Lindfield,19,Right Winger,Notts County,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Liverpool FC,Craig Lindfield,19,Right Winger,Chester City,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Liverpool FC,Jack Hobbs,19,Centre-Back,Scunthorpe Utd.,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Liverpool FC,Besian Idrizaj,20,Centre-Forward,FC Wacker,Loan fee:€4Th.,Loan,out,Winter,0.004,2007,2007/2008
Arsenal FC,Johan Djourou,20,Centre-Back,Birmingham,"End of loanDec 31, 2007",Loan,in,Winter,NA,2007,2007/2008
Arsenal FC,Kieran Gibbs,18,Left-Back,Norwich,"End of loanApr 27, 2008",Loan,in,Winter,NA,2007,2007/2008
Arsenal FC,Lassana Diarra,22,Defensive Midfield,Portsmouth,€7.00m,Transfer,out,Winter,7,2007,2007/2008
Arsenal FC,Fran Mérida,17,Central Midfield,Real Sociedad,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Arsenal FC,Mark Randall,18,Central Midfield,Burnley,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Arsenal FC,Kieran Gibbs,18,Left-Back,Norwich,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Tottenham Hotspur,Alan Hutton,23,Right-Back,Rangers,€13.00m,Transfer,in,Winter,13,2007,2007/2008
Tottenham Hotspur,Jonathan Woodgate,28,Centre-Back,Middlesbrough,€10.80m,Transfer,in,Winter,10.8,2007,2007/2008
Tottenham Hotspur,Chris Gunter,18,Right-Back,Cardiff,€3.20m,Transfer,in,Winter,3.2,2007,2007/2008
Tottenham Hotspur,Gilberto,31,Left Midfield,Hertha BSC,€2.80m,Transfer,in,Winter,2.8,2007,2007/2008
Tottenham Hotspur,Philip Ifil,21,Right-Back,Southampton,"End of loanDec 1, 2007",Loan,in,Winter,NA,2007,2007/2008
Tottenham Hotspur,Jamie O'Hara,21,Central Midfield,Millwall,"End of loanDec 10, 2007",Loan,in,Winter,NA,2007,2007/2008
Tottenham Hotspur,David Button,19,Goalkeeper,Rochdale,"End of loanApr 27, 2008",Loan,in,Winter,NA,2007,2007/2008
Tottenham Hotspur,Leigh Mills,19,Centre-Back,Brentford,"End of loanDec 31, 2007",Loan,in,Winter,NA,2007,2007/2008
Tottenham Hotspur,Lee Barnard,23,Centre-Forward,Crewe Alexandra,"End of loanJan 3, 2008",Loan,in,Winter,NA,2007,2007/2008
Tottenham Hotspur,Jermain Defoe,25,Centre-Forward,Portsmouth,€9.30m,Transfer,out,Winter,9.3,2007,2007/2008
Tottenham Hotspur,Wayne Routledge,23,Left Winger,Aston Villa,€1.70m,Transfer,out,Winter,1.7,2007,2007/2008
Tottenham Hotspur,Philip Ifil,21,Right-Back,Colchester Utd.,€475Th.,Transfer,out,Winter,0.475,2007,2007/2008
Tottenham Hotspur,Lee Barnard,23,Centre-Forward,Southend United,free transfer,Transfer,out,Winter,0,2007,2007/2008
Tottenham Hotspur,Hossam Ghaly,26,Central Midfield,Derby,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Tottenham Hotspur,Ben Alnwick,21,Goalkeeper,Leicester,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Tottenham Hotspur,Paul Stalteri,30,Right-Back,Fulham,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Tottenham Hotspur,Anthony Gardner,27,Centre-Back,Everton,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Tottenham Hotspur,Andy Barcham,20,Left Winger,Leyton Orient,loan transfer,Loan,out,Winter,NA,2007,2007/2008
Tottenham Hotspur,David Button,19,Goalkeeper,Rochdale,loan transfer,Loan,out,Winter,NA,2007,2007/2008
